Order_ID,Order_Date,Customer_Name,Outlet,Product,Category,Quantity,Unit_Price,Payment_Method,Order_Type,Total_Sales
FF10976,2025-03-11,Ananya,Model Town,Classic Burger,Burgers,4.0,0.0,Card,Dine-in,0.0
FF10977,2025-01-14,Rohan,Urban Estate,French Fries,Sides,1.0,99.0,UPI,Dine-in,99.0
FF10978,2025-01-28,Sahil,Leela Bhawan,Cheese Burger,Burgers,4.0,199.0,UPI,Delivery,796.0
FF10979,2025-04-11,Jaspreet,Urban Estate,Chicken Wings,Sides,4.0,179.0,UPI,Takeaway,716.0
FF10980,2025-05-25,Arjun,Urban Estate,Chicken Wings,Sides,1.0,179.0,UPI,Dine-in,179.0
FF10981,2025-04-01,Nisha,Tripuri,Cold Coffee,Beverages,1.0,119.0,UPI,Dine-in,119.0
FF10982,2025-02-13,Isha,Urban Estate,Coke,Beverages,1.0,59.0,Cash,Takeaway,59.0
FF10983,2025-04-01,Harsh,Urban Estate,French Fries,Sides,2.0,99.0,UPI,Takeaway,198.0
FF10984,2025-05-16,Aditya,Leela Bhawan,Lemonade,Beverages,1.0,89.0,,Delivery,89.0
FF10985,2025-05-18,Sneha,Urban Estate,French Fries,Sides,3.0,99.0,UPI,Takeaway,297.0
FF10986,2025-02-26,Aman,Urban Estate,French Fries,Sides,3.0,99.0,Card,Delivery,297.0
FF10987,2025-04-04,,Tripuri,Margherita Pizza,Pizza,4.0,299.0,UPI,Takeaway,1196.0
FF10988,2025-04-28,Pooja,Leela Bhawan,Cold Coffee,Beverages,2.0,119.0,UPI,Delivery,238.0
FF10989,2025-05-16,Kavya,Tripuri,Chicken Wings,Sides,4.0,179.0,Card,Delivery,716.0
FF10990,2025-03-23,Tanvi,Urban Estate,Chicken Wings,Sides,2.0,179.0,UPI,Takeaway,358.0
FF10991,2025-04-10,Sneha,Leela bhawan,Cold Coffee,Beverages,1.0,119.0,UPI,Takeaway,119.0
FF10992,2025-02-10,Ananya,Urban Estate,Cheese Burger,Burgers,2.0,199.0,Card,Dine-in,398.0
FF10993,2025-01-17,Aman,Urban Estate,Lemonade,Beverages,3.0,89.0,Cash,Delivery,267.0
FF10994,2025-03-27,Aman,Urban Estate,Cold Coffee,Beverages,3.0,119.0,UPI,Delivery,357.0
FF10995,2025-02-09,Manish,Leela Bhawan,Chicken Wings,Sides,4.0,179.0,Cash,Dine-in,716.0
FF10996,2025-03-31,Karan,Leela Bhawan,Cold Coffee,Beverages,3.0,119.0,UPI,Dine-in,357.0
FF10997,2025-02-07,Pooja,Leela Bhawan,Farmhouse Pizza,Pizza,3.0,349.0,UPI,Dine-in,1047.0
FF10998,2025-06-14,Tanvi,Leela Bhawan,Chicken Wings,Sides,2.0,179.0,UPI,Delivery,358.0
FF10999,2025-03-17,Riya,Model Town,Farmhouse Pizza,Pizza,1.0,349.0,UPI,Takeaway,349.0
FF11000,2025-03-30,Isha,Tripuri,Classic Burger,Burgers,2.0,149.0,UPI,Dine-in,298.0
FF11001,2025-02-02,Neha,Tripuri,Veg Burger,Burgers,4.0,129.0,Cash,Delivery,516.0
FF11002,2025-02-14,Simran,Urban Estate,Cold Coffee,Beverages,4.0,119.0,UPI,Delivery,476.0
FF11003,2025-06-03,Gurpreet,Model Town,Classic Burger,Burgers,4.0,149.0,Card,Delivery,596.0
FF11004,2025-05-24,Aditya,Leela Bhawan,Lemonade,Beverages,1.0,89.0,UPI,Delivery,89.0
FF11005,2025-05-30,Harsh,Model Town,Coke,Beverages,3.0,59.0,UPI,Dine-in,177.0
FF11006,2025-02-16,Yash,TRIPURI,French Fries,Sides,1.0,99.0,Cash,Delivery,99.0
FF11007,2025-01-16,Sneha,Tripuri,Cold Coffee,Beverages,3.0,119.0,UPI,Takeaway,357.0
FF11008,2025-04-11,Harsh,Leela Bhawan,Chicken Wings,Sides,4.0,179.0,Cash,Dine-in,716.0
FF11009,2025-06-06,Gurpreet,Model Town,Garlic Bread,Sides,1.0,129.0,UPI,Takeaway,129.0
FF11010,2025-04-02,Mehak,Model Town,Chicken Wings,Sides,4.0,179.0,Cash,Delivery,716.0
FF11011,2025-04-26,Kavya,Leela Bhawan,Veg Burger,Burgers,3.0,129.0,UPI,Dine-in,387.0
FF11012,2025-05-16,Rahul,Tripuri,Cold Coffee,Beverages,,119.0,UPI,Delivery,
FF11013,2025-06-10,Rohan,Model Town,Cheese Burger,Burgers,3.0,199.0,Cash,Dine-in,597.0
FF11014,2025-03-20,Rahul,Urban Estate,Lemonade,Beverages,2.0,89.0,Card,Delivery,178.0
FF11015,2025-02-04,Sahil,Leela Bhawan,Chicken Wings,Sides,2.0,179.0,UPI,Dine-in,358.0
FF11016,04/15/2025,Manish,Urban Estate,Farmhouse Pizza,Pizza,1.0,349.0,UPI,Dine-in,349.0
FF11017,2025-04-02,Vikas,Urban Estate,Coke,Beverages,1.0,59.0,Card,Delivery,59.0
FF11018,2025-02-28,Aditya,Model Town,Cheese Burger,Burgers,1.0,199.0,UPI,Takeaway,199.0
FF11019,2025-01-23,,Leela Bhawan,Coke,Beverages,2.0,59.0,UPI,Dine-in,118.0
FF11020,2025-05-29,Harsh,Urban Estate,Veg Burger,Burgers,1.0,129.0,Cash,Dine-in,129.0
FF11021,2025-04-22,Simran,Model Town,Cold Coffee,Beverages,3.0,119.0,Card,Takeaway,357.0
FF11022,2025-06-18,Manish,Urban Estate,Cheese Burger,Burgers,4.0,199.0,UPI,Delivery,796.0
FF11023,2025-01-23,Kavya,Model Town,Cold Coffee,Beverages,1.0,119.0,Card,Takeaway,119.0
FF11024,2025-03-03,Karan,Tripuri,Coke,Beverages,1.0,59.0,Card,Delivery,59.0
FF11025,2025-04-27,Isha,Model Town,Veg Burger,Burgers,3.0,129.0,Card,Delivery,387.0
FF11026,2025-05-25,Neha,Tripuri,Lemonade,Beverages,3.0,89.0,UPI,Dine-in,267.0
FF11027,2025-05-15,Simran,Leela Bhawan,Margherita Pizza,Pizza,1.0,299.0,UPI,Delivery,299.0
FF11028,2025-06-06,Vikas,Leela bhawan,Farmhouse Pizza,Pizza,2.0,349.0,Card,Dine-in,698.0
FF11029,2025-05-30,Riya,Model Town,Chicken Wings,Sides,2.0,179.0,Cash,Delivery,358.0
FF11030,2025-02-25,Isha,Leela Bhawan,Coke,Beverages,2.0,59.0,UPI,Takeaway,118.0
FF11031,2025-03-12,Manish,Tripuri,Margherita Pizza,Pizza,2.0,299.0,UPI,Takeaway,598.0
FF11032,2025-06-08,Kavya,Model Town,Farmhouse Pizza,Pizza,1.0,349.0,UPI,Delivery,349.0
FF11033,2025-06-15,Simran,Urban Estate,Margherita Pizza,Pizza,2.0,299.0,Cash,Takeaway,598.0
FF11034,2025-06-24,Mehak,Leela Bhawan,Veg Burger,Burgers,2.0,129.0,UPI,Dine-in,258.0
FF11035,2025-06-07,Vikas,Leela Bhawan,Coke,Beverages,1.0,59.0,Cash,Dine-in,59.0
FF11036,2025-05-10,Rahul,Model Town,Lemonade,Beverages,3.0,89.0,UPI,Dine-in,267.0
FF11037,2025-05-31,Simran,Tripuri,Classic Burger,Burgers,3.0,149.0,Card,Takeaway,447.0
FF11038,2025-03-13,Manish,Urban Estate,Farmhouse Pizza,Pizza,2.0,349.0,UPI,Takeaway,698.0
FF11039,2025-02-18,Simran,Model Town,Garlic Bread,Sides,1.0,129.0,Card,Delivery,129.0
FF11040,2025-05-28,Rohan,Urban Estate,French Fries,Sides,4.0,99.0,Cash,Delivery,396.0
FF11041,2025-05-02,Ananya,Tripuri,Coke,Beverages,1.0,59.0,upi,Takeaway,59.0
FF11042,2025-05-26,Neha,Urban Estate,Cheese Burger,Burgers,3.0,199.0,UPI,Delivery,597.0
FF11043,2025-01-08,Ananya,Urban Estate,Lemonade,Beverages,4.0,89.0,UPI,Delivery,356.0
FF11044,2025-03-02,Harsh,Model Town,Cold Coffee,Beverages,1.0,119.0,Cash,Delivery,119.0
FF11045,2025-05-31,Simran,Tripuri,Lemonade,Beverages,2.0,89.0,UPI,Delivery,178.0
FF11046,2025-04-05,Karan,Model Town,Lemonade,Beverages,2.0,89.0,Cash,Takeaway,178.0
FF11047,2025-01-09,Sahil,Leela Bhawan,Lemonade,Beverages,3.0,89.0,Card,Delivery,267.0
FF11048,2025-01-27,Ananya,Urban Estate,Veg Burger,Burgers,1.0,129.0,Cash,Dine-in,129.0
FF11049,2025-03-18,Aditya,Urban Estate,Veg Burger,Burgers,4.0,129.0,UPI,Takeaway,516.0
FF11050,2025-02-06,Sneha,Leela Bhawan,Classic Burger,Burgers,3.0,149.0,UPI,Delivery,447.0
FF11051,2025-01-10,Manish,Urban Estate,Coke,Beverages,2.0,59.0,UPI,Takeaway,118.0
FF11052,2025-03-06,Kavya,Urban Estate,Garlic Bread,Sides,3.0,129.0,UPI,Takeaway,387.0
FF11053,2025-03-10,Sneha,Urban Estate,Lemonade,Beverages,1.0,89.0,Card,Dine-in,89.0
FF11054,2025-02-22,Mehak,Model Town,Farmhouse Pizza,Pizza,4.0,349.0,UPI,Delivery,1396.0
FF11055,2025-06-17,Ananya,Urban Estate,Coke,Beverages,4.0,59.0,Cash,Delivery,236.0
FF11056,2025-05-04,Yash,Model Town,Classic Burger,Burgers,4.0,149.0,UPI,Dine-in,596.0
FF11057,2025-05-26,Ananya,Leela Bhawan,French Fries,Sides,2.0,99.0,Card,Takeaway,198.0
FF11058,2025-05-29,Ananya,Urban Estate,Margherita Pizza,Pizza,3.0,299.0,Cash,Delivery,897.0
FF11059,2025-04-11,Riya,Urban Estate,Veg Burger,Burgers,4.0,129.0,UPI,Delivery,516.0
FF11060,2025-06-05,Pooja,Leela Bhawan,Veg Burger,Burgers,4.0,129.0,UPI,Delivery,516.0
FF11061,2025-01-27,Mehak,Leela Bhawan,Cold Coffee,Beverages,3.0,119.0,UPI,Dine-in,357.0
FF11062,2025-02-27,Sneha,Urban Estate,Classic Burger,Burgers,4.0,149.0,Card,Dine-in,596.0
FF11063,2025-03-04,Jaspreet,Tripuri,Margherita Pizza,Pizza,4.0,299.0,UPI,Delivery,1196.0
FF11064,2025-05-02,Mehak,Model Town,Margherita Pizza,Pizza,1.0,299.0,Cash,Takeaway,299.0
FF11065,2025-05-25,Yash,Urban Estate,Veg Burger,Burgers,2.0,129.0,Card,Dine-in,258.0
FF11066,2025-01-06,Manish,Leela Bhawan,Lemonade,Beverages,3.0,89.0,Card,Delivery,267.0
FF11067,2025-04-14,Harsh,Leela Bhawan,Margherita Pizza,Pizza,1.0,299.0,UPI,Dine-in,299.0
FF11068,2025-02-15,Sahil,Tripuri,Cold Coffee,Beverages,1.0,119.0,Cash,Dine-in,119.0
FF11069,2025-02-19,Tanvi,Leela Bhawan,Farmhouse Pizza,Pizza,2.0,349.0,Cash,Takeaway,698.0
FF11070,2025-01-08,Harsh,Model Town,Chicken Wings,Sides,2.0,179.0,Card,Delivery,358.0
FF11071,2025-01-06,Simran,Leela Bhawan,French Fries,Sides,4.0,99.0,Card,Delivery,396.0
FF11072,2025-02-23,Karan,Urban Estate,Lemonade,Beverages,3.0,89.0,Cash,Dine-in,267.0
FF11073,2025-04-11,Karan,Urban Estate,French Fries,Sides,3.0,99.0,Card,Dine-in,297.0
FF11074,2025-04-02,Arjun,Model Town,Margherita Pizza,Pizza,1.0,299.0,Card,Dine-in,299.0
FF11075,2025-01-28,Yash,Tripuri,French Fries,Sides,3.0,99.0,UPI,Dine-in,297.0
FF11076,2025-02-17,Rohan,Leela Bhawan,Lemonade,Beverages,3.0,89.0,UPI,Takeaway,267.0
FF11077,2025-03-19,Rahul,Leela Bhawan,Farmhouse Pizza,Pizza,1.0,349.0,Card,Delivery,349.0
FF11078,2025-04-15,Sneha,Model Town,Margherita Pizza,Pizza,1.0,299.0,Card,Dine-in,299.0
FF11079,2025-05-27,Arjun,Leela Bhawan,Veg Burger,Burgers,1.0,129.0,Card,Delivery,129.0
FF11080,2025-01-06,Harsh,Urban Estate,Garlic Bread,Sides,1.0,129.0,Card,Takeaway,129.0
FF11081,2025-05-26,Tanvi,Leela Bhawan,Garlic Bread,Sides,1.0,129.0,Card,Delivery,129.0
FF11082,2025-04-19,Neha,Leela Bhawan,Cold Coffee,Beverages,1.0,119.0,Cash,Dine-in,119.0
FF11083,2025-06-14,Simran,Tripuri,Cold Coffee,Beverages,4.0,119.0,UPI,Dine-in,476.0
FF11084,2025-03-08,Sahil,Model Town,Coke,Beverages,3.0,59.0,UPI,Takeaway,177.0
FF11085,29/05/2025,Nisha,Model Town,Margherita Pizza,Pizza,2.0,299.0,UPI,Takeaway,598.0
FF11086,2025-06-16,Mehak,Leela Bhawan,Lemonade,Beverages,1.0,89.0,UPI,Delivery,89.0
FF11087,2025-03-03,Pooja,Model Town,Garlic Bread,Sides,4.0,129.0,Cash,Delivery,516.0
FF11088,2025-03-01,Nisha,Model Town,Chicken Wings,Sides,2.0,179.0,UPI,Takeaway,358.0
FF11089,2025-04-23,Gurpreet,Urban Estate,French Fries,Sides,1.0,99.0,UPI,Delivery,99.0
FF11090,2025-04-06,Karan,Urban Estate,Garlic Bread,Sides,3.0,129.0,Cash ,Takeaway,387.0
FF11091,2025-01-19,Tanvi,Urban Estate,Chicken Wings,Sides,1.0,179.0,UPI,Delivery,179.0
FF11092,2025-01-15,Arjun,Tripuri,Veg Burger,Burgers,1.0,129.0,Card,Dine-in,129.0
FF11093,2025-05-21,Pooja,Leela Bhawan,Margherita Pizza,Pizza,3.0,299.0,Cash,Delivery,897.0
FF11094,2025-06-06,Jaspreet,Urban Estate,Cheese Burger,Burgers,3.0,199.0,Card,Dine-in,597.0
FF11095,2025-01-01,Arjun,Model Town,Chicken Wings,Sides,4.0,179.0,Cash,Dine-in,716.0
FF11096,2025-04-12,Harsh,Urban Estate,French Fries,Sides,1.0,99.0,UPI,Dine-in,99.0
FF11097,2025-06-15,Karan,Tripuri,Lemonade,Beverages,3.0,89.0,Card,Takeaway,267.0
FF11098,2025-05-17,Jaspreet,Model Town,French Fries,Sides,1.0,99.0,UPI,Delivery,99.0
FF11099,2025-05-05,Mehak,Tripuri,Coke,Beverages,4.0,59.0,Card,Delivery,236.0
FF11100,2025-06-14,Rahul,Urban Estate,Veg Burger,Burgers,2.0,129.0,Card,Dine-in,258.0
FF11101,2025-03-30,Manish,Urban Estate,Chicken Wings,Sides,3.0,179.0,UPI,Takeaway,537.0
FF11102,2025-02-19,Sneha,Leela Bhawan,Lemonade,Beverages,3.0,89.0,UPI,Takeaway,267.0
FF11103,2025-04-24,Aman,Leela Bhawan,Cheese Burger,Burgers,4.0,199.0,UPI,Dine-in,796.0
FF11104,2025-01-28,Ananya,Tripuri,Chicken Wings,Sides,3.0,179.0,UPI,Delivery,537.0
FF11105,2025-05-14,Rahul,Urban Estate,Chicken Wings,Sides,3.0,179.0,UPI,Takeaway,537.0
FF11106,2025-06-14,Vikas,Tripuri,Coke,Beverages,1.0,59.0,Card,Dine-in,59.0
FF11107,2025-02-09,Jaspreet,Model Town,Coke,Beverages,4.0,59.0,UPI,Takeaway,236.0
FF11108,2025-01-16,Rohan,Leela Bhawan,Farmhouse Pizza,Pizza,2.0,349.0,UPI,Takeaway,698.0
FF11109,2025-03-10,Sneha,Model Town,Margherita Pizza,Pizza,2.0,299.0,Cash,Delivery,598.0
FF11110,2025-06-04,Karan,Leela Bhawan,Veg Burger,Burgers,2.0,129.0,UPI,Delivery,258.0
FF11111,2025-02-06,Aditya,Leela Bhawan,Cold Coffee,Beverages,4.0,119.0,UPI,Dine-in,476.0
FF11112,2025-04-07,Sneha,Leela Bhawan,Lemonade,Beverages,3.0,89.0,Card,Takeaway,267.0
FF11113,2025-05-27,Ananya,Model Town,Cheese Burger,Burgers,1.0,199.0,UPI,Takeaway,199.0
FF11114,2025-03-07,Riya,Urban Estate,Garlic Bread,Sides,1.0,129.0,Card,Delivery,129.0
FF11115,2025-03-11,Rohan,Leela Bhawan,Cheese Burger,Burgers,1.0,199.0,UPI,Dine-in,199.0
FF11116,2025-05-10,Rahul,Urban Estate,Cold Coffee,Beverages,3.0,119.0,UPI,Delivery,357.0
FF11117,2025-01-28,Sahil,Tripuri,Classic Burger,Burgers,4.0,149.0,UPI,Delivery,596.0
FF11118,2025-05-17,Manish,Leela Bhawan,Classic Burger,Burgers,2.0,149.0,Card,Dine-in,298.0
FF11119,2025-06-21,Rahul,Leela Bhawan,Lemonade,Beverages,4.0,89.0,UPI,Dine-in,356.0
FF11120,2025-06-28,Mehak,Leela Bhawan,Veg Burger,Burgers,2.0,129.0,Cash,Delivery,258.0
FF11121,2025-01-28,Neha,Leela Bhawan,Margherita Pizza,Pizza,1.0,299.0,UPI,Delivery,299.0
FF11122,2025-03-26,Vikas,Leela Bhawan,Farmhouse Pizza,Pizza,1.0,349.0,UPI,Delivery,349.0
FF11123,2025-04-01,Simran,Tripuri,Garlic Bread,Sides,3.0,129.0,Card,Dine-in,387.0
FF11124,2025-02-11,Rahul,Urban Estate,Margherita Pizza,Pizza,4.0,299.0,UPI,Delivery,1196.0
FF11125,2025-03-08,Jaspreet,Urban Estate,Veg Burger,Burgers,2.0,129.0,Card,Delivery,258.0
FF11126,2025-01-24,Isha,Urban Estate,Margherita Pizza,Pizza,1.0,299.0,UPI,Takeaway,299.0
FF11127,2025-02-11,Rahul,Urban Estate,Coke,Beverages,4.0,59.0,UPI,Dine-in,236.0
FF11128,2025-06-20,Riya,Urban Estate,French Fries,Sides,2.0,99.0,Cash,Dine-in,198.0
FF11129,2025-01-11,Neha,Leela Bhawan,Garlic Bread,Sides,1.0,129.0,UPI,Delivery,129.0
FF11130,2025-04-02,Gurpreet,Tripuri,Garlic Bread,Sides,2.0,129.0,UPI,Delivery,258.0
FF11131,2025-03-30,Rohan,Tripuri,Margherita Pizza,Pizza,2.0,299.0,Cash,Dine-in,598.0
FF11132,2025-04-13,Tanvi,Model Town,Farmhouse Pizza,Pizza,3.0,349.0,Cash,Takeaway,1047.0
FF11133,2025-04-12,Rohan,Leela Bhawan,Garlic Bread,Sides,1.0,129.0,UPI,Delivery,129.0
FF11134,2025-02-28,Aman,Urban Estate,Garlic Bread,Sides,4.0,129.0,UPI,Takeaway,516.0
FF11135,2025-06-01,Neha,Tripuri,Farmhouse Pizza,Pizza,4.0,349.0,Cash,Takeaway,1396.0
FF11136,2025-02-19,Aditya,Urban Estate,Veg Burger,Burgers,2.0,129.0,Card,Dine-in,258.0
FF11137,2025-06-17,Riya,Leela Bhawan,French Fries,Sides,4.0,99.0,UPI,Dine-in,396.0
FF11138,2025-01-03,Sneha,Model Town,Cheese Burger,Burgers,2.0,199.0,Card,Dine-in,398.0
FF11139,2025-04-06,Harsh,Leela Bhawan,Chicken Wings,Sides,2.0,179.0,UPI ,Takeaway,358.0
FF11140,2025-05-01,Aditya,Model Town,French Fries,Sides,4.0,99.0,Cash,Takeaway,396.0
FF11141,2025-01-11,Tanvi,Leela Bhawan,French Fries,Sides,4.0,99.0,Card,Dine-in,396.0
FF11142,2025-01-09,,Urban Estate,Cheese Burger,Burgers,4.0,199.0,UPI,Dine-in,796.0
FF11143,2025-05-26,Harsh,Model Town,Lemonade,Beverages,1.0,89.0,Card,Delivery,89.0
FF11144,2025-01-24,Sneha,Model Town,Margherita Pizza,Pizza,2.0,299.0,Cash,Dine-in,598.0
FF11145,2025-02-05,Riya,Tripuri,Chicken Wings,Sides,2.0,179.0,Card,Delivery,358.0
FF11146,2025-01-22,Gurpreet,Model Town,Lemonade,Beverages,3.0,89.0,UPI,Dine-in,267.0
FF11147,2025-03-28,Arjun,Model Town,Coke,Beverages,4.0,59.0,Cash,Dine-in,236.0
FF11148,2025-04-26,Kavya,Leela Bhawan,Margherita Pizza,Pizza,4.0,299.0,Card,Dine-in,1196.0
FF11149,2025-03-15,Mehak,Urban Estate,Chicken Wings,Sides,1.0,0.0,Cash,Takeaway,0.0
FF11150,2025-03-30,Manish,Model Town,Lemonade,Beverages,3.0,89.0,Card,Dine-in,267.0
FF11151,2025-04-26,Gurpreet,Leela Bhawan,Cheese Burger,Burgers,4.0,199.0,Cash,Delivery,796.0
FF11152,2025-02-17,Manish,Urban Estate,Lemonade,Beverages,2.0,89.0,UPI,Delivery,178.0
FF11153,07/01/2025,Vikas,Leela Bhawan,Coke,Beverages,3.0,59.0,UPI,Takeaway,177.0
FF11154,2025-01-17,Manish,Leela Bhawan,Margherita Pizza,Pizza,3.0,299.0,Cash,Delivery,897.0
FF11155,2025-03-20,Sahil,Urban Estate,Coke,Beverages,4.0,59.0,Card,Takeaway,236.0
FF11156,2025-03-31,Kavya,Tripuri,Cheese Burger,Burgers,4.0,199.0,UPI,Takeaway,796.0
FF11157,2025-05-20,Jaspreet,Urban Estate,Veg Burger,Burgers,1.0,129.0,Cash,Delivery,129.0
FF11158,2025-04-08,Sahil,Leela Bhawan,Chicken Wings,Sides,2.0,179.0,Cash,Takeaway,358.0
FF11159,2025-03-20,Neha,Model Town,Farmhouse Pizza,Pizza,2.0,349.0,UPI,Takeaway,698.0
FF11160,2025-02-28,Harsh,Leela Bhawan,Lemonade,Beverages,2.0,89.0,UPI,Delivery,178.0
FF11161,2025-01-13,Nisha,Urban Estate,French Fries,Sides,4.0,99.0,UPI,Delivery,396.0
FF11162,2025-03-08,Karan,Urban Estate,Veg Burger,Burgers,2.0,129.0,Card,Delivery,258.0
FF11163,2025-04-06,Riya,Tripuri,Cold Coffee,Beverages,4.0,119.0,Card,Delivery,476.0
FF11164,2025-02-17,Harsh,Urban Estate,Coke,Beverages,4.0,59.0,UPI,Dine-in,236.0
FF11165,2025-06-14,Manish,Leela Bhawan,Veg Burger,Burgers,4.0,129.0,Cash,Dine-in,516.0
FF11166,2025-04-01,Rahul,Model Town,Lemonade,Beverages,2.0,89.0,Cash,Dine-in,178.0
FF11167,2025-06-08,Rahul,Model Town,Lemonade,Beverages,1.0,89.0,Cash,Dine-in,89.0
FF11168,2025-05-09,Jaspreet,Tripuri,Classic Burger,Burgers,3.0,149.0,Card,Delivery,447.0
FF11169,2025-01-25,Kavya,Model Town,Garlic Bread,Sides,3.0,129.0,Cash,Dine-in,387.0
FF11170,2025-04-19,Mehak,Tripuri,Classic Burger,Burgers,3.0,149.0,UPI,Delivery,447.0
FF11171,2025-05-18,Mehak,Urban Estate,Cheese Burger,Burgers,4.0,199.0,UPI,Dine-in,796.0
FF11172,2025-01-29,Ananya,Urban Estate,Cold Coffee,Beverages,2.0,119.0,UPI,Takeaway,238.0
FF11173,2025-01-31,Arjun,Urban Estate,Garlic Bread,Sides,4.0,129.0,Card,Delivery,516.0
FF11174,2025-03-11,Sahil,Leela Bhawan,Chicken Wings,Sides,1.0,179.0,Cash,Dine-in,179.0
FF11175,2025-05-31,Riya,Leela Bhawan,Farmhouse Pizza,Pizza,1.0,349.0,Cash,Takeaway,349.0
FF11176,2025-04-10,Gurpreet,Model Town,Garlic Bread,Sides,2.0,129.0,Cash,Takeaway,258.0
FF11177,2025-02-18,Tanvi,Urban Estate,Cold Coffee,Beverages,1.0,119.0,UPI,Delivery,119.0
FF11178,2025-02-06,Arjun,Leela Bhawan,Veg Burger,Burgers,3.0,129.0,UPI,Takeaway,387.0
FF11179,2025-06-21,Yash,Urban Estate,Cheese Burger,Burgers,2.0,199.0,UPI,Takeaway,398.0
FF11180,2025-03-22,Pooja,Leela Bhawan,Margherita Pizza,Pizza,3.0,299.0,Cash,Delivery,897.0
FF11181,2025-04-27,Vikas,Urban Estate,Lemonade,Beverages,4.0,89.0,Cash,Delivery,356.0
FF11182,2025-03-29,Aman,Model Town,Margherita Pizza,Pizza,2.0,299.0,Cash,Takeaway,598.0
FF11183,2025-04-07,Sahil,Tripuri,Cold Coffee,Beverages,2.0,119.0,Card,Takeaway,238.0
FF11184,2025-01-08,Rahul,Urban Estate,Margherita Pizza,Pizza,4.0,299.0,UPI,Delivery,1196.0
FF11185,2025-05-23,Mehak,Tripuri,Chicken Wings,Sides,4.0,179.0,Card,Delivery,716.0
FF11186,2025-04-18,Pooja,Tripuri,Veg Burger,Burgers,4.0,129.0,CARD,Takeaway,516.0
FF11187,2025-04-17,Harsh,Leela Bhawan,Garlic Bread,Sides,4.0,129.0,Card,Delivery,516.0
FF11188,2025-06-25,Pooja,Leela Bhawan,French Fries,Sides,1.0,99.0,Card,Delivery,99.0
FF11189,2025-06-15,Sneha,Leela Bhawan,Chicken Wings,Sides,4.0,179.0,UPI,Dine-in,716.0
FF11190,2025-06-12,,Tripuri,Farmhouse Pizza,Pizza,4.0,349.0,Card,Takeaway,1396.0
FF11191,2025-05-22,Manish,Tripuri,Coke,Beverages,4.0,59.0,UPI,Dine-in,236.0
FF11192,2025-06-17,Isha,Tripuri,Classic Burger,Burgers,4.0,149.0,UPI,Takeaway,596.0
FF11193,2025-01-27,Aman,Leela Bhawan,Farmhouse Pizza,Pizza,1.0,349.0,UPI,Takeaway,349.0
FF11194,2025-01-07,Gurpreet,Tripuri,Garlic Bread,Sides,4.0,129.0,Cash,Dine-in,516.0
FF11195,2025-04-28,Tanvi,Urban Estate,Farmhouse Pizza,Pizza,4.0,349.0,Cash,Takeaway,1396.0
FF11196,2025-01-30,Mehak,Tripuri,Classic Burger,Burgers,2.0,149.0,Card,Delivery,298.0
FF11197,2025-01-26,Kavya,Leela Bhawan,Cheese Burger,Burgers,1.0,199.0,UPI,Dine-in,199.0
FF11198,2025-02-21,Kavya,Leela Bhawan,Garlic Bread,Sides,2.0,129.0,UPI,Delivery,258.0
FF11199,2025-04-17,Sahil,Tripuri,Veg Burger,Burgers,1.0,129.0,UPI,Dine-in,129.0
FF11200,2025-04-02,Arjun,Urban Estate,Veg Burger,Burgers,3.0,129.0,Card,Takeaway,387.0
FF10236,2025-05-08,Nisha,Model Town,Farmhouse Pizza,Pizza,4.0,349.0,UPI,Dine-in,1396.0
FF10061,2025-01-09,Kavya,Model Town,Coke,Beverages,2.0,59.0,UPI,Dine-in,118.0
FF11131,2025-03-30,Rohan,Tripuri,Margherita Pizza,Pizza,2.0,299.0,Cash,Dine-in,598.0
FF10391,2025-04-30,Gurpreet,Urban Estate,Classic Burger,Burgers,1.0,149.0,UPI,Dine-in,149.0
FF10319,2025-06-26,Sneha,Tripuri,Veg Burger,Burgers,4.0,,UPI,Takeaway,
FF10889,2025-06-26,Vikas,Model Town,French Fries,Sides,1.0,99.0,UPI,Dine-in,99.0
FF10105,2025-03-29,Nisha,Leela Bhawan,French Fries,Sides,3.0,99.0,UPI,Delivery,297.0
FF10603,2025-05-14,Nisha,Model Town,Cold Coffee,Beverages,4.0,119.0,Card,Dine-in,476.0
FF11189,2025-06-15,Sneha,Leela Bhawan,Chicken Wings,Sides,4.0,179.0,UPI,Dine-in,716.0
FF10563,2025-06-29,Karan,Model Town,Classic Burger,Burgers,1.0,149.0,UPI,Delivery,149.0
FF10366,2025-06-06,Pooja,Model Town,Cheese Burger,Burgers,3.0,199.0,UPI,Takeaway,597.0
FF10996,2025-03-31,Karan,Leela Bhawan,Cold Coffee,Beverages,3.0,119.0,UPI,Dine-in,357.0
FF10043,2025-01-02,Pooja,Tripuri,Lemonade,Beverages,2.0,89.0,Cash,Delivery,178.0
FF10725,2025-03-01,Simran,Tripuri,Cheese Burger,Burgers,3.0,199.0,UPI,Takeaway,597.0
FF10456,2025-06-04,Mehak,Tripuri,Farmhouse Pizza,Pizza,2.0,349.0,Card,Dine-in,698.0
FF10537,2025-06-23,Nisha,Tripuri,Garlic Bread,Sides,3.0,129.0,Card,Dine-in,387.0
FF11176,2025-04-10,Gurpreet,Model Town,Garlic Bread,Sides,2.0,129.0,Cash,Takeaway,258.0
FF11058,2025-05-29,Ananya,Urban Estate,Margherita Pizza,Pizza,3.0,299.0,Cash,Delivery,897.0
